type,values,model,period,lambda
max_shortfall,-0.050853857748240736,floor,2020,0.915
costs,0.112354292398833,floor,2020,0.915
peak_to_through,2.852958095998208,floor,2020,0.915
max_1d,1.2498292157440987,floor,2020,0.915
max_5d,1.856040199691431,floor,2020,0.915
max_30d,2.8379222248310385,floor,2020,0.915
n_breaches,13,cap,2020,0.915
N_observations,254,cap,2020,0.915
perc_breaches,0.051181102362204724,cap,2020,0.915
conf_level,0.9488188976377953,cap,2020,0.915
avg_shortfall,-0.028566220195007277,cap,2020,0.915
max_shortfall,-0.050853857748240736,cap,2020,0.915
costs,0.09965592915160834,cap,2020,0.915
peak_to_through,3.6670506594295613,cap,2020,0.915
max_1d,1.2498292157440987,cap,2020,0.915
max_5d,1.7269688952235178,cap,2020,0.915
max_30d,3.55648545602978,cap,2020,0.915
n_breaches,10,buffer,2020,0.915
N_observations,254,buffer,2020,0.915
perc_breaches,0.03937007874015748,buffer,2020,0.915
conf_level,0.9606299212598425,buffer,2020,0.915
avg_shortfall,-0.01727224137325379,buffer,2020,0.915
max_shortfall,-0.02870530250323848,buffer,2020,0.915
costs,0.12792181943707273,buffer,2020,0.915
peak_to_through,4.226079738347966,buffer,2020,0.915
max_1d,1.2498292157440984,buffer,2020,0.915
max_5d,1.7269688952235178,buffer,2020,0.915
max_30d,3.9721503926689805,buffer,2020,0.915
n_breaches,8,cap_floor,2020,0.915
N_observations,254,cap_floor,2020,0.915
perc_breaches,0.031496062992125984,cap_floor,2020,0.915
conf_level,0.9685039370078741,cap_floor,2020,0.915
avg_shortfall,-0.031666708837894714,cap_floor,2020,0.915
max_shortfall,-0.050853857748240736,cap_floor,2020,0.915
costs,0.1048122589533251,cap_floor,2020,0.915
peak_to_through,1.9804532834195607,cap_floor,2020,0.915
max_1d,1.2498292157440987,cap_floor,2020,0.915
max_5d,1.576114761781359,cap_floor,2020,0.915
max_30d,1.9804532834195607,cap_floor,2020,0.915
n_breaches,8,speed_floor,2020,0.915
N_observations,254,speed_floor,2020,0.915
perc_breaches,0.031496062992125984,speed_floor,2020,0.915
conf_level,0.9685039370078741,speed_floor,2020,0.915
avg_shortfall,-0.031666708837894714,speed_floor,2020,0.915
max_shortfall,-0.050853857748240736,speed_floor,2020,0.915
costs,0.11017377242905586,speed_floor,2020,0.915
peak_to_through,2.735323880186414,speed_floor,2020,0.915
max_1d,1.2498292157440987,speed_floor,2020,0.915
max_5d,1.667389683954567,speed_floor,2020,0.915
max_30d,2.105306608123385,speed_floor,2020,0.915
kpf,1,baseline,all,0.915
kpf,1,floor,all,0.915
kpf,1,cap,all,0.915
kpf,1,speed,all,0.915
kpf,1,buffer,all,0.915
kpf,1,speed_floor,all,0.915
kpf,1,cap_floor,all,0.915
n_breaches,39,baseline,all,0.92
N_observations,3610,baseline,all,0.92
perc_breaches,0.010803324099722992,baseline,all,0.92
conf_level,0.989196675900277,baseline,all,0.92
avg_shortfall,-0.021608611561738267,baseline,all,0.92
max_shortfall,-0.07895016401225724,baseline,all,0.92
costs,0.07249422687504611,baseline,all,0.92
peak_to_through,6.436596925100777,baseline,all,0.92
max_1d,1.3593513592105604,baseline,all,0.92
max_5d,1.943234032866006,baseline,all,0.92
max_30d,4.901807320172354,baseline,all,0.92
n_breaches,39,speed,all,0.92
N_observations,3610,speed,all,0.92
perc_breaches,0.010803324099722992,speed,all,0.92
conf_level,0.989196675900277,speed,all,0.92
avg_shortfall,-0.022801555998333823,speed,all,0.92
max_shortfall,-0.0792109788149461,speed,all,0.92
costs,0.07233236605116221,speed,all,0.92
peak_to_through,6.190147099915807,speed,all,0.92
max_1d,1.3593513592105604,speed,all,0.92
max_5d,1.8429271252276695,speed,all,0.92
max_30d,2.31875219804659,speed,all,0.92
n_breaches,20,floor,all,0.92
N_observations,3610,floor,all,0.92
perc_breaches,0.00554016620498615,floor,all,0.92
conf_level,0.9944598337950139,floor,all,0.92
avg_shortfall,-0.02758983214329553,floor,all,0.92
max_shortfall,-0.07895016401225724,floor,all,0.92
costs,0.08309174178005742,floor,all,0.92
peak_to_through,2.849260534765247,floor,all,0.92
max_1d,1.2488916322880128,floor,all,0.92
max_5d,1.8556043236722293,floor,all,0.92
max_30d,2.8312745781114024,floor,all,0.92
n_breaches,39,cap,all,0.92
N_observations,3610,cap,all,0.92
perc_breaches,0.010803324099722992,cap,all,0.92
conf_level,0.989196675900277,cap,all,0.92
avg_shortfall,-0.021608611561738267,cap,all,0.92
max_shortfall,-0.07895016401225724,cap,all,0.92
costs,0.07127924062650395,cap,all,0.92
peak_to_through,4.531380482761112,cap,all,0.92
max_1d,1.3593513592105604,cap,all,0.92
max_5d,1.943234032866006,cap,all,0.92
max_30d,3.577897716268009,cap,all,0.92
n_breaches,21,buffer,all,0.92
N_observations,3610,buffer,all,0.92
perc_breaches,0.005817174515235457,buffer,all,0.92
conf_level,0.9941828254847646,buffer,all,0.92
avg_shortfall,-0.019441068399976735,buffer,all,0.92
max_shortfall,-0.05412562959784671,buffer,all,0.92
costs,0.08952618369487336,buffer,all,0.92
peak_to_through,5.149277540080622,buffer,all,0.92
max_1d,1.3593513592105604,buffer,all,0.92
max_5d,1.9432340328660058,buffer,all,0.92
max_30d,3.921445856137883,buffer,all,0.92
n_breaches,20,cap_floor,all,0.92
N_observations,3610,cap_floor,all,0.92
perc_breaches,0.00554016620498615,cap_floor,all,0.92
conf_level,0.9944598337950139,cap_floor,all,0.92
avg_shortfall,-0.02758983214329553,cap_floor,all,0.92
max_shortfall,-0.07895016401225724,cap_floor,all,0.92
costs,0.08187641915658488,cap_floor,all,0.92
peak_to_through,2.0058866086809655,cap_floor,all,0.92
max_1d,1.2488916322880128,cap_floor,all,0.92
max_5d,1.603188549259051,cap_floor,all,0.92
max_30d,2.0058866086809655,cap_floor,all,0.92
n_breaches,20,speed_floor,all,0.92
N_observations,3610,speed_floor,all,0.92
perc_breaches,0.00554016620498615,speed_floor,all,0.92
conf_level,0.9944598337950139,speed_floor,all,0.92
avg_shortfall,-0.02758983214329553,speed_floor,all,0.92
max_shortfall,-0.07895016401225724,speed_floor,all,0.92
costs,0.08298589193594237,speed_floor,all,0.92
peak_to_through,2.740165656078504,speed_floor,all,0.92
max_1d,1.2488916322880128,speed_floor,all,0.92
max_5d,1.6521609674989446,speed_floor,all,0.92
max_30d,2.067160198732196,speed_floor,all,0.92
n_breaches,12,baseline,2020,0.92
N_observations,254,baseline,2020,0.92
perc_breaches,0.047244094488188976,baseline,2020,0.92
conf_level,0.952755905511811,baseline,2020,0.92
avg_shortfall,-0.030867512088588924,baseline,2020,0.92
max_shortfall,-0.05161129122002435,baseline,2020,0.92
costs,0.10932647061941612,baseline,2020,0.92
peak_to_through,5.225059563381332,baseline,2020,0.92
max_1d,1.2488916322880128,baseline,2020,0.92
max_5d,1.8556043236722293,baseline,2020,0.92
max_30d,4.901807320172354,baseline,2020,0.92
n_breaches,12,speed,2020,0.92
N_observations,254,speed,2020,0.92
perc_breaches,0.047244094488188976,speed,2020,0.92
conf_level,0.952755905511811,speed,2020,0.92
avg_shortfall,-0.03474458150752448,speed,2020,0.92
max_shortfall,-0.0792109788149461,speed,2020,0.92
costs,0.10428133325307504,speed,2020,0.92
peak_to_through,5.024998097522769,speed,2020,0.92
max_1d,1.176922376913461,speed,2020,0.92
max_5d,1.7064938472062263,speed,2020,0.92
max_30d,2.31875219804659,speed,2020,0.92
n_breaches,7,floor,2020,0.92
N_observations,254,floor,2020,0.92
perc_breaches,0.027559055118110236,floor,2020,0.92
conf_level,0.9724409448818898,floor,2020,0.92
avg_shortfall,-0.0362486152177201,floor,2020,0.92
max_shortfall,-0.05161129122002435,floor,2020,0.92
costs,0.11443378369226617,floor,2020,0.92
peak_to_through,2.849260534765247,floor,2020,0.92
max_1d,1.2488916322880128,floor,2020,0.92
max_5d,1.8556043236722293,floor,2020,0.92
max_30d,2.8312745781114024,floor,2020,0.92
n_breaches,12,cap,2020,0.92
N_observations,254,cap,2020,0.92
perc_breaches,0.047244094488188976,cap,2020,0.92
conf_level,0.952755905511811,cap,2020,0.92
avg_shortfall,-0.030867512088588924,cap,2020,0.92
max_shortfall,-0.05161129122002435,cap,2020,0.92
costs,0.10182041128752033,cap,2020,0.92
peak_to_through,3.678455121904307,cap,2020,0.92
max_1d,1.2488916322880128,cap,2020,0.92
max_5d,1.7064938472062263,cap,2020,0.92
max_30d,3.577897716268009,cap,2020,0.92
n_breaches,10,buffer,2020,0.92
N_observations,254,buffer,2020,0.92
perc_breaches,0.03937007874015748,buffer,2020,0.92
conf_level,0.9606299212598425,buffer,2020,0.92
avg_shortfall,-0.017482775571470245,buffer,2020,0.92
max_shortfall,-0.02945683763130262,buffer,2020,0.92
costs,0.13021090718998898,buffer,2020,0.92
peak_to_through,4.180047650705066,buffer,2020,0.92
max_1d,1.248891632288013,buffer,2020,0.92
max_5d,1.7064938472062265,buffer,2020,0.92
max_30d,3.921445856137883,buffer,2020,0.92
n_breaches,7,cap_floor,2020,0.92
N_observations,254,cap_floor,2020,0.92
perc_breaches,0.027559055118110236,cap_floor,2020,0.92
conf_level,0.9724409448818898,cap_floor,2020,0.92
avg_shortfall,-0.0362486152177201,cap_floor,2020,0.92
max_shortfall,-0.05161129122002435,cap_floor,2020,0.92
costs,0.10692772436037039,cap_floor,2020,0.92
peak_to_through,2.0058866086809655,cap_floor,2020,0.92
max_1d,1.2488916322880128,cap_floor,2020,0.92
max_5d,1.603188549259051,cap_floor,2020,0.92
max_30d,2.0058866086809655,cap_floor,2020,0.92
n_breaches,7,speed_floor,2020,0.92
N_observations,254,speed_floor,2020,0.92
perc_breaches,0.027559055118110236,speed_floor,2020,0.92
conf_level,0.9724409448818898,speed_floor,2020,0.92
avg_shortfall,-0.0362486152177201,speed_floor,2020,0.92
max_shortfall,-0.05161129122002435,speed_floor,2020,0.92
costs,0.11208625931825018,speed_floor,2020,0.92
peak_to_through,2.740165656078504,speed_floor,2020,0.92
max_1d,1.2488916322880128,speed_floor,2020,0.92
max_5d,1.6521609674989446,speed_floor,2020,0.92
max_30d,2.067160198732196,speed_floor,2020,0.92
kpf,1,baseline,all,0.92
kpf,1,floor,all,0.92
kpf,1,cap,all,0.92
kpf,1,speed,all,0.92
kpf,1,buffer,all,0.92
kpf,1,speed_floor,all,0.92
kpf,1,cap_floor,all,0.92
n_breaches,37,baseline,all,0.925
N_observations,3610,baseline,all,0.925
perc_breaches,0.010249307479224376,baseline,all,0.925
conf_level,0.9897506925207756,baseline,all,0.925
avg_shortfall,-0.022597227257127626,baseline,all,0.925
max_shortfall,-0.07942432856882298,baseline,all,0.925
costs,0.07326167746385621,baseline,all,0.925
peak_to_through,6.358200959984288,baseline,all,0.925
max_1d,1.3472320470036623,baseline,all,0.925
max_5d,1.9052725853544383,baseline,all,0.925
max_30d,4.858935002271235,baseline,all,0.925
n_breaches,37,speed,all,0.925
N_observations,3610,speed,all,0.925
perc_breaches,0.010249307479224376,speed,all,0.925
conf_level,0.9897506925207756,speed,all,0.925
avg_shortfall,-0.02389943964509425,speed,all,0.925
max_shortfall,-0.08058292224490991,speed,all,0.925
costs,0.07309075285541662,speed,all,0.925
peak_to_through,6.1332296271577516,speed,all,0.925
max_1d,1.3472320470036623,speed,all,0.925
max_5d,1.8233183395559174,speed,all,0.925
max_30d,2.36706930300354,speed,all,0.925
n_breaches,20,floor,all,0.925
N_observations,3610,floor,all,0.925
perc_breaches,0.00554016620498615,floor,all,0.925
conf_level,0.9944598337950139,floor,all,0.925
avg_shortfall,-0.027715718940276846,floor,all,0.925
max_shortfall,-0.07942432856882298,floor,all,0.925
costs,0.08350285785129209,floor,all,0.925
peak_to_through,2.852295276457663,floor,all,0.925
max_1d,1.2470341922882149,floor,all,0.925
max_5d,1.8556382387467663,floor,all,0.925
max_30d,2.831236417992699,floor,all,0.925
n_breaches,37,cap,all,0.925
N_observations,3610,cap,all,0.925
perc_breaches,0.010249307479224376,cap,all,0.925
conf_level,0.9897506925207756,cap,all,0.925
avg_shortfall,-0.022597227257127626,cap,all,0.925
max_shortfall,-0.07942432856882298,cap,all,0.925
costs,0.0720846246989881,cap,all,0.925
peak_to_through,4.538534419347001,cap,all,0.925
max_1d,1.3472320470036623,cap,all,0.925
max_5d,1.9052725853544383,cap,all,0.925
max_30d,3.613190223911303,cap,all,0.925
n_breaches,22,buffer,all,0.925
N_observations,3610,buffer,all,0.925
perc_breaches,0.006094182825484765,buffer,all,0.925
conf_level,0.9939058171745152,buffer,all,0.925
avg_shortfall,-0.01859129403431497,buffer,all,0.925
max_shortfall,-0.05471833529355388,buffer,all,0.925
costs,0.09041297702607991,buffer,all,0.925
peak_to_through,5.0865607679874305,buffer,all,0.925
max_1d,1.3472320470036623,buffer,all,0.925
max_5d,1.9052725853544388,buffer,all,0.925
max_30d,3.8871480018169886,buffer,all,0.925
n_breaches,20,cap_floor,all,0.925
N_observations,3610,cap_floor,all,0.925
perc_breaches,0.00554016620498615,cap_floor,all,0.925
conf_level,0.9944598337950139,cap_floor,all,0.925
avg_shortfall,-0.027715718940276846,cap_floor,all,0.925
max_shortfall,-0.07942432856882298,cap_floor,all,0.925
costs,0.08232547921356549,cap_floor,all,0.925
peak_to_through,2.0359910559316394,cap_floor,all,0.925
max_1d,1.2470341922882149,cap_floor,all,0.925
max_5d,1.6405635802167482,cap_floor,all,0.925
max_30d,2.0359910559316394,cap_floor,all,0.925
n_breaches,20,speed_floor,all,0.925
N_observations,3610,speed_floor,all,0.925
perc_breaches,0.00554016620498615,speed_floor,all,0.925
conf_level,0.9944598337950139,speed_floor,all,0.925
avg_shortfall,-0.027715718940276846,speed_floor,all,0.925
max_shortfall,-0.07942432856882298,speed_floor,all,0.925
costs,0.08338601242038103,speed_floor,all,0.925
peak_to_through,2.7513729127264765,speed_floor,all,0.925
max_1d,1.2470341922882149,speed_floor,all,0.925
max_5d,1.639500201265219,speed_floor,all,0.925
max_30d,2.034671369172475,speed_floor,all,0.925
n_breaches,12,baseline,2020,0.925
N_observations,254,baseline,2020,0.925
perc_breaches,0.047244094488188976,baseline,2020,0.925
conf_level,0.952755905511811,baseline,2020,0.925
avg_shortfall,-0.031127542718467134,baseline,2020,0.925
max_shortfall,-0.05222964039910878,baseline,2020,0.925
costs,0.11188984435474451,baseline,2020,0.925
peak_to_through,5.186952259133388,baseline,2020,0.925
max_1d,1.2470341922882149,baseline,2020,0.925
max_5d,1.8556382387467663,baseline,2020,0.925
max_30d,4.858935002271235,baseline,2020,0.925
n_breaches,12,speed,2020,0.925
N_observations,254,speed,2020,0.925
perc_breaches,0.047244094488188976,speed,2020,0.925
conf_level,0.952755905511811,speed,2020,0.925
avg_shortfall,-0.03514269758136423,speed,2020,0.925
max_shortfall,-0.08058292224490991,speed,2020,0.925
costs,0.10669077258966632,speed,2020,0.925
peak_to_through,5.003423054820894,speed,2020,0.925
max_1d,1.1694613693689038,speed,2020,0.925
max_5d,1.679192701345766,speed,2020,0.925
max_30d,2.36706930300354,speed,2020,0.925
n_breaches,7,floor,2020,0.925
N_observations,254,floor,2020,0.925
perc_breaches,0.027559055118110236,floor,2020,0.925
conf_level,0.9724409448818898,floor,2020,0.925
avg_shortfall,-0.03687562268178559,floor,2020,0.925
max_shortfall,-0.05222964039910878,floor,2020,0.925
costs,0.11695756682895363,floor,2020,0.925
peak_to_through,2.852295276457663,floor,2020,0.925
max_1d,1.2470341922882149,floor,2020,0.925
max_5d,1.8556382387467663,floor,2020,0.925
max_30d,2.831236417992699,floor,2020,0.925
n_breaches,12,cap,2020,0.925
N_observations,254,cap,2020,0.925
perc_breaches,0.047244094488188976,cap,2020,0.925
conf_level,0.952755905511811,cap,2020,0.925
avg_shortfall,-0.031127542718467134,cap,2020,0.925
max_shortfall,-0.05222964039910878,cap,2020,0.925
costs,0.10437481406873653,cap,2020,0.925
peak_to_through,3.7024877803869765,cap,2020,0.925
max_1d,1.2470341922882149,cap,2020,0.925
max_5d,1.679192701345766,cap,2020,0.925
max_30d,3.613190223911303,cap,2020,0.925
n_breaches,11,buffer,2020,0.925
N_observations,254,buffer,2020,0.925
perc_breaches,0.04330708661417323,buffer,2020,0.925
conf_level,0.9566929133858267,buffer,2020,0.925
avg_shortfall,-0.016243531286588984,buffer,2020,0.925
max_shortfall,-0.03064431564520663,buffer,2020,0.925
costs,0.13270677205313156,buffer,2020,0.925
peak_to_through,4.149561807306711,buffer,2020,0.925
max_1d,1.2470341922882149,buffer,2020,0.925
max_5d,1.679192701345766,buffer,2020,0.925
max_30d,3.8871480018169886,buffer,2020,0.925
n_breaches,7,cap_floor,2020,0.925
N_observations,254,cap_floor,2020,0.925
perc_breaches,0.027559055118110236,cap_floor,2020,0.925
conf_level,0.9724409448818898,cap_floor,2020,0.925
avg_shortfall,-0.03687562268178559,cap_floor,2020,0.925
max_shortfall,-0.05222964039910878,cap_floor,2020,0.925
costs,0.10944253654294563,cap_floor,2020,0.925
peak_to_through,2.0359910559316394,cap_floor,2020,0.925
max_1d,1.2470341922882149,cap_floor,2020,0.925
max_5d,1.6405635802167482,cap_floor,2020,0.925
max_30d,2.0359910559316394,cap_floor,2020,0.925
n_breaches,7,speed_floor,2020,0.925
N_observations,254,speed_floor,2020,0.925
perc_breaches,0.027559055118110236,speed_floor,2020,0.925
conf_level,0.9724409448818898,speed_floor,2020,0.925
avg_shortfall,-0.03687562268178559,speed_floor,2020,0.925
max_shortfall,-0.05222964039910878,speed_floor,2020,0.925
costs,0.1144292322911788,speed_floor,2020,0.925
peak_to_through,2.7513729127264765,speed_floor,2020,0.925
max_1d,1.2470341922882149,speed_floor,2020,0.925
max_5d,1.639500201265219,speed_floor,2020,0.925
max_30d,2.034671369172475,speed_floor,2020,0.925
kpf,1,baseline,all,0.925
kpf,1,floor,all,0.925
kpf,1,cap,all,0.925
kpf,1,speed,all,0.925
kpf,1,buffer,all,0.925
kpf,1,speed_floor,all,0.925
kpf,1,cap_floor,all,0.925
n_breaches,36,baseline,all,0.93
N_observations,3610,baseline,all,0.93
perc_breaches,0.009972299168975069,baseline,all,0.93
conf_level,0.990027700831025,baseline,all,0.93
avg_shortfall,-0.023077701803646367,baseline,all,0.93
max_shortfall,-0.07994435261963755,baseline,all,0.93
costs,0.0740514136000487,baseline,all,0.93
peak_to_through,6.274445653640703,baseline,all,0.93
max_1d,1.3342490303020347,baseline,all,0.93
max_5d,1.8654668971982502,baseline,all,0.93
max_30d,4.7973556691905905,baseline,all,0.93
n_breaches,36,speed,all,0.93
N_observations,3610,speed,all,0.93
perc_breaches,0.009972299168975069,speed,all,0.93
conf_level,0.990027700831025,speed,all,0.93
avg_shortfall,-0.02447481922254205,speed,all,0.93
max_shortfall,-0.08214490460837402,speed,all,0.93
costs,0.07387190303273347,speed,all,0.93
peak_to_through,6.070854902593025,speed,all,0.93
max_1d,1.3342490303020347,speed,all,0.93
max_5d,1.7970499784389447,speed,all,0.93
max_30d,2.413901918528446,speed,all,0.93
n_breaches,19,floor,all,0.93
N_observations,3610,floor,all,0.93
perc_breaches,0.005263157894736842,floor,all,0.93
conf_level,0.9947368421052631,floor,all,0.93
avg_shortfall,-0.029328948389940452,floor,all,0.93
max_shortfall,-0.07994435261963755,floor,all,0.93
costs,0.08390900859434938,floor,all,0.93
peak_to_through,2.844911144775319,floor,all,0.93
max_1d,1.2455408438196864,floor,all,0.93
max_5d,1.8563668323241567,floor,all,0.93
max_30d,2.8207903380895387,floor,all,0.93
n_breaches,36,cap,all,0.93
N_observations,3610,cap,all,0.93
perc_breaches,0.009972299168975069,cap,all,0.93
conf_level,0.990027700831025,cap,all,0.93
avg_shortfall,-0.023077701803646367,cap,all,0.93
max_shortfall,-0.07994435261963755,cap,all,0.93
costs,0.07293428809584199,cap,all,0.93
peak_to_through,4.5621913172904796,cap,all,0.93
max_1d,1.3342490303020347,cap,all,0.93
max_5d,1.8654668971982502,cap,all,0.93
max_30d,3.65107136919708,cap,all,0.93
n_breaches,22,buffer,all,0.93
N_observations,3610,buffer,all,0.93
perc_breaches,0.006094182825484765,buffer,all,0.93
conf_level,0.9939058171745152,buffer,all,0.93
avg_shortfall,-0.01867228769120933,buffer,all,0.93
max_shortfall,-0.0553683653570721,buffer,all,0.93
costs,0.09133949600810566,buffer,all,0.93
peak_to_through,5.019556522912563,buffer,all,0.93
max_1d,1.3342490303020347,buffer,all,0.93
max_5d,1.8654668971982502,buffer,all,0.93
max_30d,3.837884535352472,buffer,all,0.93
n_breaches,19,cap_floor,all,0.93
N_observations,3610,cap_floor,all,0.93
perc_breaches,0.005263157894736842,cap_floor,all,0.93
conf_level,0.9947368421052631,cap_floor,all,0.93
avg_shortfall,-0.029328948389940452,cap_floor,all,0.93
max_shortfall,-0.07994435261963755,cap_floor,all,0.93
costs,0.08279157380844161,cap_floor,all,0.93
peak_to_through,2.0685538834216994,cap_floor,all,0.93
max_1d,1.2455408438196864,cap_floor,all,0.93
max_5d,1.674198674362606,cap_floor,all,0.93
max_30d,2.0685538834216994,cap_floor,all,0.93
n_breaches,19,speed_floor,all,0.93
N_observations,3610,speed_floor,all,0.93
perc_breaches,0.005263157894736842,speed_floor,all,0.93
conf_level,0.9947368421052631,speed_floor,all,0.93
avg_shortfall,-0.029328948389940452,speed_floor,all,0.93
max_shortfall,-0.07994435261963755,speed_floor,all,0.93
costs,0.08378173787874647,speed_floor,all,0.93
peak_to_through,2.7526005840339662,speed_floor,all,0.93
max_1d,1.2455408438196864,speed_floor,all,0.93
max_5d,1.6230487112179284,speed_floor,all,0.93
max_30d,1.996704801947045,speed_floor,all,0.93
n_breaches,12,baseline,2020,0.93
N_observations,254,baseline,2020,0.93
perc_breaches,0.047244094488188976,baseline,2020,0.93
conf_level,0.952755905511811,baseline,2020,0.93
avg_shortfall,-0.0314548329040042,baseline,2020,0.93
max_shortfall,-0.05321370668095604,baseline,2020,0.93
costs,0.11429465173368074,baseline,2020,0.93
peak_to_through,5.124023333114036,baseline,2020,0.93
max_1d,1.2455408438196864,baseline,2020,0.93
max_5d,1.8563668323241567,baseline,2020,0.93
max_30d,4.7973556691905905,baseline,2020,0.93
n_breaches,12,speed,2020,0.93
N_observations,254,speed,2020,0.93
perc_breaches,0.047244094488188976,speed,2020,0.93
conf_level,0.952755905511811,speed,2020,0.93
avg_shortfall,-0.03564618516069125,speed,2020,0.93
max_shortfall,-0.08214490460837402,speed,2020,0.93
costs,0.10896402781860896,speed,2020,0.93
peak_to_through,4.957761034201749,speed,2020,0.93
max_1d,1.1616164193850291,speed,2020,0.93
max_5d,1.6504194157776617,speed,2020,0.93
max_30d,2.413901918528446,speed,2020,0.93
n_breaches,7,floor,2020,0.93
N_observations,254,floor,2020,0.93
perc_breaches,0.027559055118110236,floor,2020,0.93
conf_level,0.9724409448818898,floor,2020,0.93
avg_shortfall,-0.037628391130696034,floor,2020,0.93
max_shortfall,-0.05321370668095604,floor,2020,0.93
costs,0.11931740912736608,floor,2020,0.93
peak_to_through,2.844911144775319,floor,2020,0.93
max_1d,1.2455408438196864,floor,2020,0.93
max_5d,1.8563668323241567,floor,2020,0.93
max_30d,2.8207903380895387,floor,2020,0.93
n_breaches,12,cap,2020,0.93
N_observations,254,cap,2020,0.93
perc_breaches,0.047244094488188976,cap,2020,0.93
conf_level,0.952755905511811,cap,2020,0.93
avg_shortfall,-0.0314548329040042,cap,2020,0.93
max_shortfall,-0.05321370668095604,cap,2020,0.93
costs,0.10697190689374897,cap,2020,0.93
peak_to_through,3.725711568855883,cap,2020,0.93
max_1d,1.2455408438196864,cap,2020,0.93
max_5d,1.674198674362606,cap,2020,0.93
max_30d,3.65107136919708,cap,2020,0.93
n_breaches,11,buffer,2020,0.93
N_observations,254,buffer,2020,0.93
perc_breaches,0.04330708661417323,buffer,2020,0.93
conf_level,0.9566929133858267,buffer,2020,0.93
avg_shortfall,-0.01670038906947655,buffer,2020,0.93
max_shortfall,-0.03189687241075591,buffer,2020,0.93
costs,0.13511165447959986,buffer,2020,0.93
peak_to_through,4.099218666491229,buffer,2020,0.93
max_1d,1.2455408438196864,buffer,2020,0.93
max_5d,1.6891710303267264,buffer,2020,0.93
max_30d,3.837884535352472,buffer,2020,0.93
n_breaches,7,cap_floor,2020,0.93
N_observations,254,cap_floor,2020,0.93
perc_breaches,0.027559055118110236,cap_floor,2020,0.93
conf_level,0.9724409448818898,cap_floor,2020,0.93
avg_shortfall,-0.037628391130696034,cap_floor,2020,0.93
max_shortfall,-0.05321370668095604,cap_floor,2020,0.93
costs,0.1119946642874343,cap_floor,2020,0.93
peak_to_through,2.0685538834216994,cap_floor,2020,0.93
max_1d,1.2455408438196864,cap_floor,2020,0.93
max_5d,1.674198674362606,cap_floor,2020,0.93
max_30d,2.0685538834216994,cap_floor,2020,0.93
n_breaches,7,speed_floor,2020,0.93
N_observations,254,speed_floor,2020,0.93
perc_breaches,0.027559055118110236,speed_floor,2020,0.93
conf_level,0.9724409448818898,speed_floor,2020,0.93
avg_shortfall,-0.037628391130696034,speed_floor,2020,0.93
max_shortfall,-0.05321370668095604,speed_floor,2020,0.93
costs,0.11662370901050595,speed_floor,2020,0.93
peak_to_through,2.7526005840339662,speed_floor,2020,0.93
max_1d,1.2455408438196864,speed_floor,2020,0.93
max_5d,1.6230487112179284,speed_floor,2020,0.93
max_30d,1.996704801947045,speed_floor,2020,0.93
kpf,1,baseline,all,0.93
kpf,1,floor,all,0.93
kpf,1,cap,all,0.93
kpf,1,speed,all,0.93
kpf,1,buffer,all,0.93
kpf,1,speed_floor,all,0.93
kpf,1,cap_floor,all,0.93
n_breaches,36,baseline,all,0.935
N_observations,3610,baseline,all,0.935
perc_breaches,0.009972299168975069,baseline,all,0.935
conf_level,0.990027700831025,baseline,all,0.935
avg_shortfall,-0.02292858021124924,baseline,all,0.935
max_shortfall,-0.08026698228122268,baseline,all,0.935
costs,0.07493295385742128,baseline,all,0.935
peak_to_through,6.186699589273157,baseline,all,0.935
max_1d,1.3195914211072406,baseline,all,0.935
max_5d,1.85695896974845,baseline,all,0.935
max_30d,4.7248260560462345,baseline,all,0.935
n_breaches,36,speed,all,0.935
N_observations,3610,speed,all,0.935
perc_breaches,0.009972299168975069,speed,all,0.935
conf_level,0.990027700831025,speed,all,0.935
avg_shortfall,-0.02436851635185422,speed,all,0.935
max_shortfall,-0.08349115640294079,speed,all,0.935
costs,0.07474650230326504,speed,all,0.935
peak_to_through,6.00408696274395,speed,all,0.935
max_1d,1.3195914211072406,speed,all,0.935
max_5d,1.7619138425211083,speed,all,0.935
max_30d,2.4487347285197543,speed,all,0.935
n_breaches,19,floor,all,0.935
N_observations,3610,floor,all,0.935
perc_breaches,0.005263157894736842,floor,all,0.935
conf_level,0.9947368421052631,floor,all,0.935
avg_shortfall,-0.029485305610528315,floor,all,0.935
max_shortfall,-0.08026698228122268,floor,all,0.935
costs,0.08437095292568528,floor,all,0.935
peak_to_through,2.8327209939398785,floor,all,0.935
max_1d,1.243707826949267,floor,all,0.935
max_5d,1.85695896974845,floor,all,0.935
max_30d,2.8055609164609216,floor,all,0.935
n_breaches,36,cap,all,0.935
N_observations,3610,cap,all,0.935
perc_breaches,0.009972299168975069,cap,all,0.935
conf_level,0.990027700831025,cap,all,0.935
avg_shortfall,-0.02292858021124924,cap,all,0.935
max_shortfall,-0.08026698228122268,cap,all,0.935
costs,0.07388092287934084,cap,all,0.935
peak_to_through,4.588565331928594,cap,all,0.935
max_1d,1.3195914211072406,cap,all,0.935
max_5d,1.823827787106155,cap,all,0.935
max_30d,3.6851485917397504,cap,all,0.935
n_breaches,22,buffer,all,0.935
N_observations,3610,buffer,all,0.935
perc_breaches,0.006094182825484765,buffer,all,0.935
conf_level,0.9939058171745152,buffer,all,0.935
avg_shortfall,-0.0187521768835806,buffer,all,0.935
