type,values,model,period,lambda
peak_to_through,6.04242079066124,speed,all,0.925
max_1d,1.3472320470036625,speed,all,0.925
max_5d,1.7183162665248506,speed,all,0.925
max_30d,1.8000000000000003,speed,all,0.925
n_breaches,20,floor,all,0.925
N_observations,3610,floor,all,0.925
perc_breaches,0.00554016620498615,floor,all,0.925
conf_level,0.9944598337950139,floor,all,0.925
avg_shortfall,-0.027715718940276846,floor,all,0.925
max_shortfall,-0.07942432856882298,floor,all,0.925
costs,0.08350285785129209,floor,all,0.925
peak_to_through,2.852295276457663,floor,all,0.925
max_1d,1.2470341922882149,floor,all,0.925
max_5d,1.8556382387467663,floor,all,0.925
max_30d,2.831236417992699,floor,all,0.925
n_breaches,20,cap,all,0.925
N_observations,3610,cap,all,0.925
perc_breaches,0.00554016620498615,cap,all,0.925
conf_level,0.9944598337950139,cap,all,0.925
avg_shortfall,-0.027715718940276846,cap,all,0.925
max_shortfall,-0.07942432856882298,cap,all,0.925
costs,0.08232547921356549,cap,all,0.925
peak_to_through,2.0359910559316394,cap,all,0.925
max_1d,1.2470341922882149,cap,all,0.925
max_5d,1.6405635802167482,cap,all,0.925
max_30d,2.0359910559316394,cap,all,0.925
n_breaches,22,buffer,all,0.925
N_observations,3610,buffer,all,0.925
perc_breaches,0.006094182825484765,buffer,all,0.925
conf_level,0.9939058171745152,buffer,all,0.925
avg_shortfall,-0.01859129403431497,buffer,all,0.925
max_shortfall,-0.05471833529355388,buffer,all,0.925
costs,0.09058700377057456,buffer,all,0.925
peak_to_through,5.0865607679874305,buffer,all,0.925
max_1d,1.3472320470036623,buffer,all,0.925
max_5d,1.9052725853544388,buffer,all,0.925
max_30d,3.8871480018169886,buffer,all,0.925
n_breaches,12,baseline,2020,0.925
N_observations,254,baseline,2020,0.925
perc_breaches,0.047244094488188976,baseline,2020,0.925
conf_level,0.952755905511811,baseline,2020,0.925
avg_shortfall,-0.031127542718467134,baseline,2020,0.925
max_shortfall,-0.05222964039910878,baseline,2020,0.925
costs,0.11188984435474451,baseline,2020,0.925
peak_to_through,5.186952259133388,baseline,2020,0.925
max_1d,1.2470341922882149,baseline,2020,0.925
max_5d,1.8556382387467663,baseline,2020,0.925
max_30d,4.858935002271235,baseline,2020,0.925
n_breaches,12,speed,2020,0.925
N_observations,254,speed,2020,0.925
perc_breaches,0.047244094488188976,speed,2020,0.925
conf_level,0.952755905511811,speed,2020,0.925
avg_shortfall,-0.03965635846577419,speed,2020,0.925
max_shortfall,-0.09021923909494314,speed,2020,0.925
costs,0.10260702832027355,speed,2020,0.925
peak_to_through,4.545543806008361,speed,2020,0.925
max_1d,1.169461369368904,speed,2020,0.925
max_5d,1.5914132704356636,speed,2020,0.925
max_30d,1.8000000000000003,speed,2020,0.925
n_breaches,7,floor,2020,0.925
N_observations,254,floor,2020,0.925
perc_breaches,0.027559055118110236,floor,2020,0.925
conf_level,0.9724409448818898,floor,2020,0.925
avg_shortfall,-0.03687562268178559,floor,2020,0.925
max_shortfall,-0.05222964039910878,floor,2020,0.925
costs,0.11695756682895363,floor,2020,0.925
peak_to_through,2.852295276457663,floor,2020,0.925
max_1d,1.2470341922882149,floor,2020,0.925
max_5d,1.8556382387467663,floor,2020,0.925
max_30d,2.831236417992699,floor,2020,0.925
n_breaches,7,cap,2020,0.925
N_observations,254,cap,2020,0.925
perc_breaches,0.027559055118110236,cap,2020,0.925
conf_level,0.9724409448818898,cap,2020,0.925
avg_shortfall,-0.03687562268178559,cap,2020,0.925
max_shortfall,-0.05222964039910878,cap,2020,0.925
costs,0.10944253654294563,cap,2020,0.925
peak_to_through,2.0359910559316394,cap,2020,0.925
max_1d,1.2470341922882149,cap,2020,0.925
max_5d,1.6405635802167482,cap,2020,0.925
max_30d,2.0359910559316394,cap,2020,0.925
n_breaches,11,buffer,2020,0.925
N_observations,254,buffer,2020,0.925
perc_breaches,0.04330708661417323,buffer,2020,0.925
conf_level,0.9566929133858267,buffer,2020,0.925
avg_shortfall,-0.016243531286588984,buffer,2020,0.925
max_shortfall,-0.03064431564520663,buffer,2020,0.925
costs,0.13366759356211164,buffer,2020,0.925
peak_to_through,4.149561807306711,buffer,2020,0.925
max_1d,1.2470341922882149,buffer,2020,0.925
max_5d,1.7260897050124746,buffer,2020,0.925
max_30d,3.8871480018169886,buffer,2020,0.925
kpf,1,baseline,all,0.925
kpf,1,floor,all,0.925
kpf,1,cap,all,0.925
kpf,1,speed,all,0.925
kpf,1,buffer,all,0.925
n_breaches,36,baseline,all,0.93
N_observations,3610,baseline,all,0.93
perc_breaches,0.009972299168975069,baseline,all,0.93
conf_level,0.990027700831025,baseline,all,0.93
avg_shortfall,-0.023077701803646367,baseline,all,0.93
max_shortfall,-0.07994435261963755,baseline,all,0.93
costs,0.0740514136000487,baseline,all,0.93
peak_to_through,6.274445653640703,baseline,all,0.93
max_1d,1.3342490303020347,baseline,all,0.93
max_5d,1.8654668971982502,baseline,all,0.93
max_30d,4.7973556691905905,baseline,all,0.93
n_breaches,36,speed,all,0.93
N_observations,3610,speed,all,0.93
perc_breaches,0.009972299168975069,speed,all,0.93
conf_level,0.990027700831025,speed,all,0.93
avg_shortfall,-0.025727461971865487,speed,all,0.93
max_shortfall,-0.0902219076493226,speed,all,0.93
costs,0.07330549809032634,speed,all,0.93
peak_to_through,5.930796442704452,speed,all,0.93
max_1d,1.3342490303020347,speed,all,0.93
max_5d,1.7180247377591156,speed,all,0.93
max_30d,1.8000000000000003,speed,all,0.93
n_breaches,19,floor,all,0.93
N_observations,3610,floor,all,0.93
perc_breaches,0.005263157894736842,floor,all,0.93
conf_level,0.9947368421052631,floor,all,0.93
avg_shortfall,-0.029328948389940452,floor,all,0.93
max_shortfall,-0.07994435261963755,floor,all,0.93
costs,0.08390900859434938,floor,all,0.93
peak_to_through,2.844911144775319,floor,all,0.93
max_1d,1.2455408438196864,floor,all,0.93
max_5d,1.8563668323241567,floor,all,0.93
max_30d,2.8207903380895387,floor,all,0.93
n_breaches,19,cap,all,0.93
N_observations,3610,cap,all,0.93
perc_breaches,0.005263157894736842,cap,all,0.93
conf_level,0.9947368421052631,cap,all,0.93
avg_shortfall,-0.029328948389940452,cap,all,0.93
max_shortfall,-0.07994435261963755,cap,all,0.93
costs,0.08279157380844161,cap,all,0.93
peak_to_through,2.0685538834216994,cap,all,0.93
max_1d,1.2455408438196864,cap,all,0.93
max_5d,1.674198674362606,cap,all,0.93
max_30d,2.0685538834216994,cap,all,0.93
n_breaches,22,buffer,all,0.93
N_observations,3610,buffer,all,0.93
perc_breaches,0.006094182825484765,buffer,all,0.93
conf_level,0.9939058171745152,buffer,all,0.93
avg_shortfall,-0.01867228769120933,buffer,all,0.93
max_shortfall,-0.0553683653570721,buffer,all,0.93
costs,0.09152237423709125,buffer,all,0.93
peak_to_through,5.019556522912563,buffer,all,0.93
max_1d,1.3342490303020347,buffer,all,0.93
max_5d,1.8654668971982502,buffer,all,0.93
max_30d,3.837884535352472,buffer,all,0.93
n_breaches,12,baseline,2020,0.93
N_observations,254,baseline,2020,0.93
perc_breaches,0.047244094488188976,baseline,2020,0.93
conf_level,0.952755905511811,baseline,2020,0.93
avg_shortfall,-0.0314548329040042,baseline,2020,0.93
max_shortfall,-0.05321370668095604,baseline,2020,0.93
costs,0.11429465173368074,baseline,2020,0.93
peak_to_through,5.124023333114036,baseline,2020,0.93
max_1d,1.2455408438196864,baseline,2020,0.93
max_5d,1.8563668323241567,baseline,2020,0.93
max_30d,4.7973556691905905,baseline,2020,0.93
n_breaches,12,speed,2020,0.93
N_observations,254,speed,2020,0.93
perc_breaches,0.047244094488188976,speed,2020,0.93
conf_level,0.952755905511811,speed,2020,0.93
avg_shortfall,-0.03940411340866157,speed,2020,0.93
max_shortfall,-0.0902219076493226,speed,2020,0.93
costs,0.10510839118197123,speed,2020,0.93
peak_to_through,4.5423661800923565,speed,2020,0.93
max_1d,1.1616164193850294,speed,2020,0.93
max_5d,1.5671250248836832,speed,2020,0.93
max_30d,1.8000000000000003,speed,2020,0.93
n_breaches,7,floor,2020,0.93
N_observations,254,floor,2020,0.93
perc_breaches,0.027559055118110236,floor,2020,0.93
conf_level,0.9724409448818898,floor,2020,0.93
avg_shortfall,-0.037628391130696034,floor,2020,0.93
max_shortfall,-0.05321370668095604,floor,2020,0.93
costs,0.11931740912736608,floor,2020,0.93
peak_to_through,2.844911144775319,floor,2020,0.93
max_1d,1.2455408438196864,floor,2020,0.93
max_5d,1.8563668323241567,floor,2020,0.93
max_30d,2.8207903380895387,floor,2020,0.93
n_breaches,7,cap,2020,0.93
N_observations,254,cap,2020,0.93
perc_breaches,0.027559055118110236,cap,2020,0.93
conf_level,0.9724409448818898,cap,2020,0.93
avg_shortfall,-0.037628391130696034,cap,2020,0.93
max_shortfall,-0.05321370668095604,cap,2020,0.93
costs,0.1119946642874343,cap,2020,0.93
peak_to_through,2.0685538834216994,cap,2020,0.93
max_1d,1.2455408438196864,cap,2020,0.93
max_5d,1.674198674362606,cap,2020,0.93
max_30d,2.0685538834216994,cap,2020,0.93
n_breaches,11,buffer,2020,0.93
N_observations,254,buffer,2020,0.93
perc_breaches,0.04330708661417323,buffer,2020,0.93
conf_level,0.9566929133858267,buffer,2020,0.93
avg_shortfall,-0.01670038906947655,buffer,2020,0.93
max_shortfall,-0.03189687241075591,buffer,2020,0.93
costs,0.1361208794389176,buffer,2020,0.93
peak_to_through,4.099218666491229,buffer,2020,0.93
max_1d,1.2455408438196864,buffer,2020,0.93
max_5d,1.7362489430844326,buffer,2020,0.93
max_30d,3.837884535352472,buffer,2020,0.93
kpf,1,baseline,all,0.93
kpf,1,floor,all,0.93
kpf,1,cap,all,0.93
kpf,1,speed,all,0.93
kpf,1,buffer,all,0.93
n_breaches,36,baseline,all,0.935
N_observations,3610,baseline,all,0.935
perc_breaches,0.009972299168975069,baseline,all,0.935
conf_level,0.990027700831025,baseline,all,0.935
avg_shortfall,-0.02292858021124924,baseline,all,0.935
max_shortfall,-0.08026698228122268,baseline,all,0.935
costs,0.07493295385742128,baseline,all,0.935
peak_to_through,6.186699589273157,baseline,all,0.935
max_1d,1.3195914211072406,baseline,all,0.935
max_5d,1.85695896974845,baseline,all,0.935
max_30d,4.7248260560462345,baseline,all,0.935
n_breaches,36,speed,all,0.935
N_observations,3610,speed,all,0.935
perc_breaches,0.009972299168975069,speed,all,0.935
conf_level,0.990027700831025,speed,all,0.935
avg_shortfall,-0.02536247796238427,speed,all,0.935
max_shortfall,-0.08998070453235797,speed,all,0.935
costs,0.07421427777838711,speed,all,0.935
peak_to_through,5.820335137007011,speed,all,0.935
max_1d,1.3195914211072406,speed,all,0.935
max_5d,1.702666709496016,speed,all,0.935
max_30d,1.8000000000000003,speed,all,0.935
n_breaches,19,floor,all,0.935
N_observations,3610,floor,all,0.935
perc_breaches,0.005263157894736842,floor,all,0.935
conf_level,0.9947368421052631,floor,all,0.935
avg_shortfall,-0.029485305610528315,floor,all,0.935
max_shortfall,-0.08026698228122268,floor,all,0.935
costs,0.08437095292568528,floor,all,0.935
peak_to_through,2.8327209939398785,floor,all,0.935
max_1d,1.243707826949267,floor,all,0.935
max_5d,1.85695896974845,floor,all,0.935
max_30d,2.8055609164609216,floor,all,0.935
n_breaches,19,cap,all,0.935
N_observations,3610,cap,all,0.935
perc_breaches,0.005263157894736842,cap,all,0.935
conf_level,0.9947368421052631,cap,all,0.935
avg_shortfall,-0.029485305610528315,cap,all,0.935
max_shortfall,-0.08026698228122268,cap,all,0.935
costs,0.08331863068764413,cap,all,0.935
peak_to_through,2.100978908100808,cap,all,0.935
max_1d,1.243707826949267,cap,all,0.935
max_5d,1.7088661433417893,cap,all,0.935
max_30d,2.100978908100808,cap,all,0.935
n_breaches,22,buffer,all,0.935
N_observations,3610,buffer,all,0.935
perc_breaches,0.006094182825484765,buffer,all,0.935
conf_level,0.9939058171745152,buffer,all,0.935
avg_shortfall,-0.0187521768835806,buffer,all,0.935
max_shortfall,-0.05577165243405352,buffer,all,0.935
costs,0.09254773279001019,buffer,all,0.935
peak_to_through,4.9493596714185255,buffer,all,0.935
max_1d,1.3195914211072406,buffer,all,0.935
max_5d,1.8238277871061552,buffer,all,0.935
max_30d,3.7798608448369873,buffer,all,0.935
n_breaches,12,baseline,2020,0.935
N_observations,254,baseline,2020,0.935
perc_breaches,0.047244094488188976,baseline,2020,0.935
conf_level,0.952755905511811,baseline,2020,0.935
avg_shortfall,-0.031804075219090344,baseline,2020,0.935
max_shortfall,-0.0543707277994539,baseline,2020,0.935
costs,0.11674814551899232,baseline,2020,0.935
peak_to_through,5.054732185881366,baseline,2020,0.935
max_1d,1.243707826949267,baseline,2020,0.935
max_5d,1.85695896974845,baseline,2020,0.935
max_30d,4.7248260560462345,baseline,2020,0.935
n_breaches,12,speed,2020,0.935
N_observations,254,speed,2020,0.935
perc_breaches,0.047244094488188976,speed,2020,0.935
conf_level,0.952755905511811,speed,2020,0.935
avg_shortfall,-0.03910576847249544,speed,2020,0.935
max_shortfall,-0.08998070453235797,speed,2020,0.935
costs,0.10771356830448103,speed,2020,0.935
peak_to_through,4.532600801090396,speed,2020,0.935
max_1d,1.1534210390979824,speed,2020,0.935
max_5d,1.5409088423565283,speed,2020,0.935
max_30d,1.8000000000000003,speed,2020,0.935
n_breaches,7,floor,2020,0.935
N_observations,254,floor,2020,0.935
perc_breaches,0.027559055118110236,floor,2020,0.935
conf_level,0.9724409448818898,floor,2020,0.935
avg_shortfall,-0.03844979927603103,floor,2020,0.935
max_shortfall,-0.0543707277994539,floor,2020,0.935
costs,0.12172560073177045,floor,2020,0.935
peak_to_through,2.8327209939398785,floor,2020,0.935
max_1d,1.243707826949267,floor,2020,0.935
max_5d,1.85695896974845,floor,2020,0.935
max_30d,2.8055609164609216,floor,2020,0.935
n_breaches,7,cap,2020,0.935
N_observations,254,cap,2020,0.935
perc_breaches,0.027559055118110236,cap,2020,0.935
conf_level,0.9724409448818898,cap,2020,0.935
avg_shortfall,-0.03844979927603103,cap,2020,0.935
max_shortfall,-0.0543707277994539,cap,2020,0.935
costs,0.11464294277112332,cap,2020,0.935
peak_to_through,2.100978908100808,cap,2020,0.935
max_1d,1.243707826949267,cap,2020,0.935
max_5d,1.7088661433417893,cap,2020,0.935
max_30d,2.100978908100808,cap,2020,0.935
n_breaches,11,buffer,2020,0.935
N_observations,254,buffer,2020,0.935
perc_breaches,0.04330708661417323,buffer,2020,0.935
conf_level,0.9566929133858267,buffer,2020,0.935
avg_shortfall,-0.017190371745689863,buffer,2020,0.935
max_shortfall,-0.0332142203150369,buffer,2020,0.935
costs,0.13848060937485066,buffer,2020,0.935
peak_to_through,4.043785748705093,buffer,2020,0.935
max_1d,1.243707826949267,buffer,2020,0.935
max_5d,1.743414056804911,buffer,2020,0.935
max_30d,3.7798608448369873,buffer,2020,0.935
kpf,1,baseline,all,0.935
kpf,1,floor,all,0.935
kpf,1,cap,all,0.935
kpf,1,speed,all,0.935
kpf,1,buffer,all,0.935
n_breaches,35,baseline,all,0.9400000000000001
N_observations,3610,baseline,all,0.9400000000000001
perc_breaches,0.009695290858725761,baseline,all,0.9400000000000001
conf_level,0.9903047091412742,baseline,all,0.9400000000000001
avg_shortfall,-0.02338399300377996,baseline,all,0.9400000000000001
max_shortfall,-0.08056944491935826,baseline,all,0.9400000000000001
costs,0.07586115898753401,baseline,all,0.9400000000000001
peak_to_through,6.100943828087455,baseline,all,0.9400000000000001
max_1d,1.303892568524152,baseline,all,0.9400000000000001
max_5d,1.8503661593295344,baseline,all,0.9400000000000001
max_30d,4.633101207464166,baseline,all,0.9400000000000001
n_breaches,35,speed,all,0.9400000000000001
N_observations,3610,speed,all,0.9400000000000001
perc_breaches,0.009695290858725761,speed,all,0.9400000000000001
conf_level,0.9903047091412742,speed,all,0.9400000000000001
avg_shortfall,-0.02563215178635083,speed,all,0.9400000000000001
max_shortfall,-0.08958157618790147,speed,all,0.9400000000000001
costs,0.075179445656765,speed,all,0.9400000000000001
peak_to_through,5.720839921006069,speed,all,0.9400000000000001
max_1d,1.303892568524152,speed,all,0.9400000000000001
max_5d,1.664429407880499,speed,all,0.9400000000000001
max_30d,1.8000000000000003,speed,all,0.9400000000000001
n_breaches,19,floor,all,0.9400000000000001
N_observations,3610,floor,all,0.9400000000000001
perc_breaches,0.005263157894736842,floor,all,0.9400000000000001
conf_level,0.9947368421052631,floor,all,0.9400000000000001
avg_shortfall,-0.029601603750941032,floor,all,0.9400000000000001
max_shortfall,-0.08056944491935826,floor,all,0.9400000000000001
costs,0.08487836188854989,floor,all,0.9400000000000001
peak_to_through,2.8104819781318398,floor,all,0.9400000000000001
max_1d,1.2403665825807089,floor,all,0.9400000000000001
max_5d,1.8503661593295344,floor,all,0.9400000000000001
max_30d,2.7801455051780453,floor,all,0.9400000000000001
n_breaches,19,cap,all,0.9400000000000001
N_observations,3610,cap,all,0.9400000000000001
perc_breaches,0.005263157894736842,cap,all,0.9400000000000001
conf_level,0.9947368421052631,cap,all,0.9400000000000001
avg_shortfall,-0.029601603750941032,cap,all,0.9400000000000001
max_shortfall,-0.08056944491935826,cap,all,0.9400000000000001
costs,0.08390226484916762,cap,all,0.9400000000000001
peak_to_through,2.131070898021466,cap,all,0.9400000000000001
max_1d,1.2403665825807089,cap,all,0.9400000000000001
max_5d,1.7490460457222285,cap,all,0.9400000000000001
max_30d,2.131070898021466,cap,all,0.9400000000000001
n_breaches,22,buffer,all,0.9400000000000001
N_observations,3610,buffer,all,0.9400000000000001
perc_breaches,0.006094182825484765,buffer,all,0.9400000000000001
conf_level,0.9939058171745152,buffer,all,0.9400000000000001
avg_shortfall,-0.018784251801444937,buffer,all,0.9400000000000001
max_shortfall,-0.05614973073172298,buffer,all,0.9400000000000001
costs,0.09359280796165516,buffer,all,0.9400000000000001
peak_to_through,4.880755062469964,buffer,all,0.9400000000000001
max_1d,1.303892568524152,buffer,all,0.9400000000000001
max_5d,1.7802618131648271,buffer,all,0.9400000000000001
max_30d,3.7064809659713327,buffer,all,0.9400000000000001
n_breaches,12,baseline,2020,0.9400000000000001
N_observations,254,baseline,2020,0.9400000000000001
perc_breaches,0.047244094488188976,baseline,2020,0.9400000000000001
conf_level,0.952755905511811,baseline,2020,0.9400000000000001
avg_shortfall,-0.03214862865600278,baseline,2020,0.9400000000000001
max_shortfall,-0.055648472583381126,baseline,2020,0.9400000000000001
costs,0.11905025349657987,baseline,2020,0.9400000000000001
peak_to_through,4.975006749503056,baseline,2020,0.9400000000000001
max_1d,1.2403665825807089,baseline,2020,0.9400000000000001
max_5d,1.8503661593295344,baseline,2020,0.9400000000000001
max_30d,4.633101207464166,baseline,2020,0.9400000000000001
n_breaches,12,speed,2020,0.9400000000000001
N_observations,254,speed,2020,0.9400000000000001
perc_breaches,0.047244094488188976,speed,2020,0.9400000000000001
conf_level,0.952755905511811,speed,2020,0.9400000000000001
avg_shortfall,-0.038705758438501145,speed,2020,0.9400000000000001
max_shortfall,-0.08958157618790147,speed,2020,0.9400000000000001
costs,0.11026718341691788,speed,2020,0.9400000000000001
peak_to_through,4.512084812445452,speed,2020,0.9400000000000001
max_1d,1.145941256162445,speed,2020,0.9400000000000001
max_5d,1.5375640820499765,speed,2020,0.9400000000000001
max_30d,1.8000000000000003,speed,2020,0.9400000000000001
n_breaches,7,floor,2020,0.9400000000000001
N_observations,254,floor,2020,0.9400000000000001
perc_breaches,0.027559055118110236,floor,2020,0.9400000000000001
conf_level,0.9724409448818898,floor,2020,0.9400000000000001
avg_shortfall,-0.0392813422532688,floor,2020,0.9400000000000001
max_shortfall,-0.055648472583381126,floor,2020,0.9400000000000001
costs,0.12398107504530577,floor,2020,0.9400000000000001
peak_to_through,2.8104819781318398,floor,2020,0.9400000000000001
max_1d,1.2403665825807089,floor,2020,0.9400000000000001
max_5d,1.8503661593295344,floor,2020,0.9400000000000001
max_30d,2.7801455051780453,floor,2020,0.9400000000000001
n_breaches,7,cap,2020,0.9400000000000001
N_observations,254,cap,2020,0.9400000000000001
perc_breaches,0.027559055118110236,cap,2020,0.9400000000000001
conf_level,0.9724409448818898,cap,2020,0.9400000000000001
avg_shortfall,-0.0392813422532688,cap,2020,0.9400000000000001
max_shortfall,-0.055648472583381126,cap,2020,0.9400000000000001
costs,0.11725396562999284,cap,2020,0.9400000000000001
peak_to_through,2.131070898021466,cap,2020,0.9400000000000001
max_1d,1.2403665825807089,cap,2020,0.9400000000000001
max_5d,1.7490460457222285,cap,2020,0.9400000000000001
max_30d,2.131070898021466,cap,2020,0.9400000000000001
n_breaches,11,buffer,2020,0.9400000000000001
N_observations,254,buffer,2020,0.9400000000000001
perc_breaches,0.04330708661417323,buffer,2020,0.9400000000000001
conf_level,0.9566929133858267,buffer,2020,0.9400000000000001
avg_shortfall,-0.017671663297694068,buffer,2020,0.9400000000000001
max_shortfall,-0.03452414535373392,buffer,2020,0.9400000000000001
costs,0.14054305350948526,buffer,2020,0.9400000000000001
peak_to_through,3.9800053996024447,buffer,2020,0.9400000000000001
max_1d,1.2403665825807089,buffer,2020,0.9400000000000001
max_5d,1.7419479909014688,buffer,2020,0.9400000000000001
max_30d,3.7064809659713327,buffer,2020,0.9400000000000001
kpf,1,baseline,all,0.9400000000000001
kpf,1,floor,all,0.9400000000000001
kpf,1,cap,all,0.9400000000000001
kpf,1,speed,all,0.9400000000000001
kpf,1,buffer,all,0.9400000000000001
n_breaches,33,baseline,all,0.9450000000000001
N_observations,3610,baseline,all,0.9450000000000001
perc_breaches,0.009141274238227148,baseline,all,0.9450000000000001
conf_level,0.9908587257617728,baseline,all,0.9450000000000001
avg_shortfall,-0.024662988415509186,baseline,all,0.9450000000000001
max_shortfall,-0.08093221354902609,baseline,all,0.9450000000000001
costs,0.07686129783816163,baseline,all,0.9450000000000001
peak_to_through,6.01774521082191,baseline,all,0.9450000000000001
max_1d,1.2874280429340446,baseline,all,0.9450000000000001
max_5d,1.844506897409939,baseline,all,0.9450000000000001
max_30d,4.548673341968908,baseline,all,0.9450000000000001
n_breaches,33,speed,all,0.9450000000000001
N_observations,3610,speed,all,0.9450000000000001
perc_breaches,0.009141274238227148,speed,all,0.9450000000000001
conf_level,0.9908587257617728,speed,all,0.9450000000000001
avg_shortfall,-0.02676277791926262,speed,all,0.9450000000000001
max_shortfall,-0.08913134590252052,speed,all,0.9450000000000001
costs,0.07621723602418937,speed,all,0.9450000000000001
peak_to_through,5.610584688509877,speed,all,0.9450000000000001
max_1d,1.2874280429340443,speed,all,0.9450000000000001
max_5d,1.6288741939396787,speed,all,0.9450000000000001
max_30d,1.8000000000000003,speed,all,0.9450000000000001
n_breaches,18,floor,all,0.9450000000000001
N_observations,3610,floor,all,0.9450000000000001
perc_breaches,0.004986149584487534,floor,all,0.9450000000000001
conf_level,0.9950138504155125,floor,all,0.9450000000000001
avg_shortfall,-0.031501491288158295,floor,all,0.9450000000000001
max_shortfall,-0.08093221354902609,floor,all,0.9450000000000001
costs,0.0854979533544359,floor,all,0.9450000000000001
peak_to_through,2.788354838127083,floor,all,0.9450000000000001
max_1d,1.236272245926668,floor,all,0.9450000000000001
max_5d,1.844506897409939,floor,all,0.9450000000000001
max_30d,2.7548248004285156,floor,all,0.9450000000000001
n_breaches,18,cap,all,0.9450000000000001
N_observations,3610,cap,all,0.9450000000000001
perc_breaches,0.004986149584487534,cap,all,0.9450000000000001
conf_level,0.9950138504155125,cap,all,0.9450000000000001
avg_shortfall,-0.031501491288158295,cap,all,0.9450000000000001
max_shortfall,-0.08093221354902609,cap,all,0.9450000000000001
costs,0.08460812911521261,cap,all,0.9450000000000001
peak_to_through,2.1619749192592033,cap,all,0.9450000000000001
max_1d,1.236272245926668,cap,all,0.9450000000000001
max_5d,1.7918203254787237,cap,all,0.9450000000000001
max_30d,2.1619749192592033,cap,all,0.9450000000000001
n_breaches,22,buffer,all,0.9450000000000001
N_observations,3610,buffer,all,0.9450000000000001
perc_breaches,0.006094182825484765,buffer,all,0.9450000000000001
conf_level,0.9939058171745152,buffer,all,0.9450000000000001
avg_shortfall,-0.018906499023732665,buffer,all,0.9450000000000001
max_shortfall,-0.05660319151880777,buffer,all,0.9450000000000001
costs,0.0946950023970998,buffer,all,0.9450000000000001
peak_to_through,4.814196168657528,buffer,all,0.9450000000000001
max_1d,1.2874280429340443,buffer,all,0.9450000000000001
max_5d,1.7418451130564572,buffer,all,0.9450000000000001
max_30d,3.6389386735751263,buffer,all,0.9450000000000001
n_breaches,12,baseline,2020,0.9450000000000001
N_observations,254,baseline,2020,0.9450000000000001
perc_breaches,0.047244094488188976,baseline,2020,0.9450000000000001
conf_level,0.952755905511811,baseline,2020,0.9450000000000001
avg_shortfall,-0.03253461344397264,baseline,2020,0.9450000000000001
max_shortfall,-0.05705717787764042,baseline,2020,0.9450000000000001
costs,0.12160735387824265,baseline,2020,0.9450000000000001
peak_to_through,4.898909165883737,baseline,2020,0.9450000000000001
max_1d,1.236272245926668,baseline,2020,0.9450000000000001
max_5d,1.844506897409939,baseline,2020,0.9450000000000001
max_30d,4.548673341968908,baseline,2020,0.9450000000000001
n_breaches,12,speed,2020,0.9450000000000001
N_observations,254,speed,2020,0.9450000000000001
perc_breaches,0.047244094488188976,speed,2020,0.9450000000000001
conf_level,0.952755905511811,speed,2020,0.9450000000000001
avg_shortfall,-0.03830903457929458,speed,2020,0.9450000000000001
max_shortfall,-0.08913134590252052,speed,2020,0.9450000000000001
costs,0.11307351817624893,speed,2020,0.9450000000000001
peak_to_through,4.4933389121657035,speed,2020,0.9450000000000001
max_1d,1.1380177443493704,speed,2020,0.9450000000000001
max_5d,1.5372382265790714,speed,2020,0.9450000000000001
max_30d,1.8000000000000003,speed,2020,0.9450000000000001
n_breaches,7,floor,2020,0.9450000000000001
N_observations,254,floor,2020,0.9450000000000001
perc_breaches,0.027559055118110236,floor,2020,0.9450000000000001
conf_level,0.9724409448818898,floor,2020,0.9450000000000001
avg_shortfall,-0.04017112138681846,floor,2020,0.9450000000000001
max_shortfall,-0.05705717787764042,floor,2020,0.9450000000000001
costs,0.12648892650857235,floor,2020,0.9450000000000001
peak_to_through,2.788354838127083,floor,2020,0.9450000000000001
max_1d,1.236272245926668,floor,2020,0.9450000000000001
max_5d,1.844506897409939,floor,2020,0.9450000000000001
max_30d,2.7548248004285156,floor,2020,0.9450000000000001
n_breaches,7,cap,2020,0.9450000000000001
N_observations,254,cap,2020,0.9450000000000001
perc_breaches,0.027559055118110236,cap,2020,0.9450000000000001
conf_level,0.9724409448818898,cap,2020,0.9450000000000001
avg_shortfall,-0.04017112138681846,cap,2020,0.9450000000000001
max_shortfall,-0.05705717787764042,cap,2020,0.9450000000000001
costs,0.12011555046397597,cap,2020,0.9450000000000001
peak_to_through,2.1619749192592033,cap,2020,0.9450000000000001
max_1d,1.236272245926668,cap,2020,0.9450000000000001
max_5d,1.7918203254787237,cap,2020,0.9450000000000001
max_30d,2.1619749192592033,cap,2020,0.9450000000000001
n_breaches,11,buffer,2020,0.9450000000000001
N_observations,254,buffer,2020,0.9450000000000001
perc_breaches,0.04330708661417323,buffer,2020,0.9450000000000001
conf_level,0.9566929133858267,buffer,2020,0.9450000000000001
avg_shortfall,-0.018208781134978265,buffer,2020,0.9450000000000001
max_shortfall,-0.03590911447299433,buffer,2020,0.9450000000000001
costs,0.14281814401984635,buffer,2020,0.9450000000000001
peak_to_through,3.9191273327069895,buffer,2020,0.9450000000000001
max_1d,1.236272245926668,buffer,2020,0.9450000000000001
max_5d,1.7418451130564572,buffer,2020,0.9450000000000001
max_30d,3.6389386735751263,buffer,2020,0.9450000000000001
kpf,1,baseline,all,0.9450000000000001
kpf,1,floor,all,0.9450000000000001
kpf,1,cap,all,0.9450000000000001
kpf,1,speed,all,0.9450000000000001
